id,home_team_win
381,True
382,False
383,True
384,True
385,False
386,True
387,True
388,False
389,True
390,True
391,False
392,True
393,True
394,False
395,True
396,True
397,False
398,False
399,True
400,False
401,True
402,False
403,True
404,True
405,True
406,False
407,False
408,True
409,True
410,True
411,False
412,True
413,False
414,True
415,True
416,False
417,True
418,True
419,False
420,True
421,False
422,True
423,True
424,True
425,True
426,True
427,True
428,True
429,False
430,False
431,False
432,True
433,True
434,False
435,False
436,True
437,True
438,True
439,False
440,False
441,False
442,False
443,False
444,False
445,True
446,True
447,False
448,True
449,True
450,True
451,True
452,True
453,True
454,True
455,True
456,True
457,True
458,True
459,False
460,False
461,False
462,True
463,True
464,True
465,True
466,False
467,False
468,True
469,True
470,True
471,False
472,True
473,False
474,True
475,True
476,False
477,True
478,True
479,True
480,False
481,False
482,True
483,False
484,False
485,True
486,False
487,True
488,False
489,False
490,False
491,True
492,True
493,True
494,False
495,False
496,False
497,True
498,False
499,True
500,True
501,False
502,True
503,True
504,True
505,False
506,True
507,True
508,True
509,True
510,True
511,True
512,True
513,False
514,False
515,True
516,True
517,True
518,True
519,True
520,True
521,False
522,False
523,True
524,False
525,True
526,True
527,True
528,True
529,True
530,True
531,True
532,False
533,True
534,True
535,False
536,True
537,True
538,False
539,True
540,True
541,True
542,True
543,False
544,False
545,True
546,False
547,False
548,False
549,False
550,True
551,False
552,True
553,True
554,False
555,False
556,False
557,True
558,False
559,True
560,False
561,False
562,False
563,False
564,False
565,True
566,True
567,False
568,True
569,True
570,True
571,True
572,False
573,True
574,True
575,True
576,False
577,True
578,True
579,True
580,False
581,True
582,True
583,True
584,False
585,True
586,False
587,False
588,False
589,True
590,False
591,False
592,True
593,True
594,True
595,True
596,True
597,False
598,False
599,False
600,True
601,False
602,True
603,True
604,True
605,False
606,False
607,True
608,True
609,False
610,True
611,True
612,False
613,False
614,True
615,False
616,False
617,True
618,True
619,True
620,True
621,True
622,True
623,True
624,True
625,False
626,True
627,True
628,True
629,False
630,False
631,False
632,True
633,True
634,False
635,False
636,True
637,False
638,True
639,False
640,True
641,True
642,False
643,True
644,False
645,True
646,True
647,False
648,False
649,True
650,True
651,True
652,False
653,False
654,False
655,True
656,True
657,True
658,True
659,False
660,False
661,False
662,True
663,False
664,False
665,True
666,True
667,True
668,True
669,False
670,True
671,False
672,True
673,False
674,True
675,True
676,True
677,True
678,True
679,True
680,False
681,True
682,False
683,True
684,True
685,False
686,False
687,False
688,True
689,False
690,False
691,False
692,True
693,True
694,False
695,True
696,True
697,True
698,True
699,True
700,False
701,False
702,True
703,True
704,False
705,True
706,True
707,False
708,True
709,True
710,False
711,False
712,True
713,True
714,False
715,False
716,True
717,True
718,True
719,False
720,True
721,False
722,True
723,False
724,True
725,False
726,False
727,False
728,True
729,True
730,True
731,True
732,True
733,False
734,True
735,True
736,False
737,True
738,False
739,False
740,True
741,True
742,False
743,True
744,True
745,True
746,True
747,False
748,True
749,True
750,False
751,False
752,False
753,True
754,True
755,False
756,True
757,True
758,True
759,True
760,False
761,False
762,True
763,True
764,True
765,False
766,True
767,False
768,False
769,True
770,True
771,True
772,True
773,False
774,True
775,True
776,True
777,False
778,True
779,True
780,True
781,False
782,True
783,False
784,True
785,False
786,False
787,False
788,True
789,False
790,True
791,True
792,False
793,True
794,False
795,True
796,True
797,False
798,False
799,True
800,False
801,True
802,False
803,True
804,True
805,True
806,False
807,True
808,True
809,True
810,True
811,True
812,True
813,True
814,True
815,False
816,True
817,True
818,True
819,True
820,True
821,True
822,False
823,True
824,False
825,True
826,True
827,False
828,False
829,True
830,True
831,False
832,True
833,True
834,True
835,True
836,True
837,True
838,True
839,False
840,True
841,False
842,False
843,True
844,True
845,True
846,True
847,True
848,True
849,True
850,True
851,True
852,True
853,True
854,True
855,False
856,True
857,True
858,True
859,True
860,False
861,True
862,True
863,True
864,False
865,True
866,False
867,True
868,False
869,True
870,True
871,True
872,False
873,True
874,False
875,False
876,False
877,False
878,False
879,True
880,False
881,True
882,True
883,True
884,False
885,True
886,False
887,True
888,False
889,True
890,True
891,False
892,False
893,False
894,False
895,True
896,True
897,True
898,True
899,False
900,True
901,True
902,True
903,False
904,True
905,False
906,True
907,True
908,False
909,False
910,False
911,True
912,True
913,True
914,False
915,True
916,True
917,True
918,False
919,True
920,True
921,True
922,True
923,True
924,True
925,False
926,True
927,False
928,True
929,False
930,False
931,False
932,True
933,True
934,True
935,True
936,True
937,True
938,True
939,True
940,False
941,False
942,False
943,True
944,False
945,True
946,False
947,True
948,True
949,True
950,True
951,True
952,True
953,False
954,False
955,False
956,False
957,False
958,True
959,False
960,False
961,False
962,False
963,True
964,True
965,True
966,True
967,False
968,False
969,True
970,True
971,True
972,False
973,True
974,True
975,True
976,True
977,True
978,True
979,False
980,True
981,True
982,True
983,False
984,True
985,True
986,True
987,False
988,True
989,True
990,False
991,True
992,True
993,True
994,False
995,True
996,True
997,False
998,False
999,True
1000,True
1001,False
1002,True
1003,False
1004,True
1005,False
1006,False
1007,False
1008,False
1009,True
1010,True
1011,False
1012,True
1013,False
1014,True
1015,True
1016,False
1017,True
1018,False
1019,False
1020,False
1021,False
1022,True
1023,True
1024,True
1025,True
1026,True
1027,True
1028,False
1029,True
1030,False
1031,False
1032,True
1033,True
1034,True
1035,False
1036,False
1037,True
1038,True
1039,False
1040,False
1041,True
1042,False
1043,False
1044,False
1045,True
1046,True
1047,True
1048,False
1049,False
1050,True
1051,True
1052,True
1053,False
1054,False
1055,True
1056,False
1057,False
1058,True
1059,True
1060,False
1061,True
1062,True
1063,True
1064,True
1065,True
1066,False
1067,False
1068,True
1069,True
1070,True
1071,False
1072,True
1073,True
1074,True
1075,True
1076,True
1077,True
1078,True
1079,True
1080,True
1081,True
1082,True
1083,False
1084,False
1085,True
1086,False
1087,False
1088,True
1089,True
1090,True
1091,False
1092,False
1093,False
1094,False
1095,True
1096,True
1097,False
1098,False
1099,True
1100,True
1101,True
1102,False
1103,True
1104,True
1105,True
1106,False
1107,False
1108,False
1109,False
1110,True
1111,True
1112,True
1113,True
1114,False
1115,True
1116,True
1117,True
1118,False
1119,False
1120,True
1121,True
1122,True
1123,False
1124,True
1125,False
1126,True
1127,False
1128,True
1129,True
1130,True
1131,True
1132,False
1133,True
1134,True
1135,True
1136,False
1137,True
1138,True
1139,True
1140,True
1141,False
1142,False
1143,True
1144,True
1145,False
1146,True
1147,False
1148,True
1149,True
1150,True
1151,False
1152,True
1153,False
1154,True
1155,False
1156,True
1157,True
1158,False
1159,True
1160,False
1161,True
1162,True
1163,True
1164,True
1165,False
1166,True
1167,True
1168,True
1169,False
1170,True
1171,True
1172,False
1173,False
1174,False
1175,False
1176,True
1177,False
1178,False
1179,True
1180,True
1181,False
1182,True
1183,True
1184,True
1185,True
1186,False
1187,True
1188,False
1189,True
1190,True
1191,False
1192,True
1193,True
1194,False
1195,True
1196,True
1197,True
1198,True
1199,True
1200,True
1201,True
1202,True
1203,True
1204,True
1205,True
1206,False
1207,True
1208,True
1209,True
1210,True
1211,True
1212,True
1213,True
1214,True
1215,False
1216,True
1217,True
1218,False
1219,True
1220,False
1221,False
1222,False
1223,True
1224,False
1225,False
1226,False
1227,True
1228,True
1229,False
1230,True
1231,False
1232,True
1233,True
1234,False
1235,False
1236,True
1237,True
1238,True
1239,True
1240,False
1241,True
1242,True
1243,True
1244,False
1245,True
1246,True
1247,False
1248,True
1249,True
1250,False
1251,True
1252,True
1253,False
1254,True
1255,True
1256,False
1257,False
1258,False
1259,False
1260,True
1261,False
1262,True
1263,True
1264,False
1265,False
1266,False
1267,False
1268,False
1269,False
1270,False
1271,False
1272,True
1273,True
1274,False
1275,True
1276,True
1277,True
1278,True
1279,False
1280,False
1281,True
1282,False
1283,False
1284,False
1285,False
1286,True
1287,False
1288,True
1289,False
1290,True
1291,False
1292,False
1293,True
1294,False
1295,False
1296,True
1297,True
1298,True
1299,True
1300,False
1301,True
1302,False
1303,True
1304,True
1305,False
1306,True
1307,False
1308,True
1309,False
1310,True
1311,False
1312,True
1313,True
1314,False
1315,False
1316,True
1317,True
1318,False
1319,True
1320,True
1321,True
1322,True
1323,True
1324,True
1325,True
1326,True
1327,False
1328,True
1329,True
1330,True
1331,False
1332,True
1333,True
1334,True
1335,False
1336,False
1337,False
1338,False
1339,False
1340,True
1341,False
1342,True
1343,True
1344,True
1345,False
1346,True
1347,False
1348,False
1349,False
1350,True
1351,True
1352,False
1353,True
1354,False
1355,False
1356,False
1357,False
1358,False
1359,True
1360,True
1361,False
1362,True
1363,True
1364,True
1365,True
1366,False
1367,False
1368,True
1369,False
1370,True
1371,False
1372,True
1373,True
1374,True
1375,True
1376,False
1377,False
1378,False
1379,False
1380,False
1381,True
1382,False
1383,True
1384,False
1385,True
1386,False
1387,False
1388,True
1389,False
1390,False
1391,True
1392,True
1393,False
1394,True
1395,True
1396,False
1397,True
1398,False
1399,True
1400,False
1401,True
1402,True
1403,True
1404,True
1405,True
1406,True
1407,True
1408,False
1409,False
1410,True
1411,True
1412,True
1413,True
1414,True
1415,True
1416,True
1417,False
1418,True
1419,True
1420,False
1421,True
1422,True
1423,False
1424,True
1425,False
1426,True
1427,False
1428,True
1429,True
1430,True
1431,False
1432,False
1433,True
1434,True
1435,False
1436,False
1437,True
1438,False
1439,True
1440,True
1441,False
1442,False
1443,False
1444,True
1445,False
1446,False
1447,True
1448,False
1449,True
1450,True
1451,True
1452,True
1453,False
1454,False
1455,True
1456,True
1457,True
1458,False
1459,True
1460,False
1461,True
1462,False
1463,True
1464,True
1465,True
1466,True
1467,False
1468,True
1469,False
1470,True
1471,True
1472,False
1473,True
1474,False
1475,False
1476,True
1477,True
1478,True
1479,True
1480,True
1481,True
1482,True
1483,False
1484,False
1485,True
1486,True
1487,True
1488,False
1489,True
1490,False
1491,True
1492,True
1493,False
1494,False
1495,True
1496,False
1497,True
1498,False
1499,True
1500,True
1501,False
1502,False
1503,True
1504,False
1505,True
1506,True
1507,True
1508,True
1509,False
1510,False
1511,True
1512,True
1513,False
1514,True
1515,False
1516,False
1517,False
1518,True
1519,True
1520,True
1521,False
1522,False
1523,False
1524,False
1525,False
1526,True
1527,False
1528,False
1529,True
1530,False
1531,True
1532,True
1533,True
1534,False
1535,True
1536,True
1537,True
1538,True
1539,False
1540,False
1541,False
1542,False
1543,True
1544,False
1545,False
1546,True
1547,True
1548,True
1549,True
1550,True
1551,True
1552,True
1553,True
1554,True
1555,True
1556,True
1557,True
1558,True
1559,False
1560,False
1561,True
1562,True
1563,True
1564,True
1565,False
1566,True
1567,True
1568,True
1569,False
1570,False
1571,True
1572,False
1573,False
1574,True
1575,False
1576,True
1577,True
1578,True
1579,False
1580,True
1581,False
1582,True
1583,False
1584,False
1585,False
1586,True
1587,False
1588,False
1589,True
1590,True
1591,False
1592,True
1593,True
1594,True
1595,False
1596,True
1597,True
1598,True
1599,True
1600,True
1601,True
1602,True
1603,True
1604,True
1605,False
1606,True
1607,True
1608,True
1609,True
1610,False
1611,True
1612,True
1613,True
1614,True
1615,True
1616,True
1617,False
1618,True
1619,False
1620,False
1621,False
1622,True
1623,False
1624,False
1625,True
1626,False
1627,False
1628,True
1629,False
1630,False
1631,False
1632,True
1633,True
1634,True
1635,False
1636,False
1637,False
1638,True
1639,True
1640,True
1641,True
1642,True
1643,False
1644,True
1645,True
1646,False
1647,True
1648,False
1649,True
1650,True
1651,True
1652,True
1653,False
1654,True
1655,True
1656,False
1657,False
1658,True
1659,False
1660,True
1661,False
1662,True
1663,True
1664,False
1665,True
1666,True
1667,True
1668,True
1669,False
1670,False
1671,False
1672,False
1673,True
1674,True
1675,True
1676,True
1677,True
1678,False
1679,True
1680,True
1681,True
1682,True
1683,False
1684,True
1685,False
1686,True
1687,False
1688,False
1689,True
1690,False
1691,True
1692,True
1693,True
1694,True
1695,False
1696,True
1697,True
1698,False
1699,True
1700,True
1701,False
1702,True
1703,False
1704,False
1705,False
1706,True
1707,True
1708,True
1709,True
1710,False
1711,True
1712,False
1713,False
1714,True
1715,True
1716,False
1717,True
1718,False
1719,True
1720,True
1721,True
1722,False
1723,False
1724,False
1725,True
1726,True
1727,False
1728,False
1729,False
1730,True
1731,True
1732,False
1733,False
1734,True
1735,True
1736,False
1737,False
1738,True
1739,True
1740,True
1741,True
1742,True
1743,True
1744,False
1745,True
1746,True
1747,True
1748,False
1749,False
1750,False
1751,False
1752,True
1753,True
1754,True
1755,False
1756,True
1757,True
1758,True
1759,True
1760,True
1761,False
1762,True
1763,True
1764,True
1765,False
1766,False
1767,True
1768,True
1769,False
1770,False
1771,True
1772,True
1773,False
1774,False
1775,False
1776,True
1777,False
1778,True
1779,False
1780,True
1781,False
1782,True
1783,True
1784,False
1785,True
1786,False
1787,True
1788,True
1789,True
1790,True
1791,True
1792,True
1793,True
1794,False
1795,True
1796,True
1797,False
1798,False
1799,False
1800,False
1801,True
1802,True
1803,False
1804,True
1805,True
1806,True
1807,False
1808,True
1809,True
1810,False
1811,False
1812,False
1813,True
1814,True
1815,True
1816,True
1817,True
1818,False
1819,False
1820,False
1821,True
1822,True
1823,False
1824,True
1825,True
1826,False
1827,True
1828,False
1829,True
1830,False
1831,True
1832,True
1833,False
1834,False
1835,True
1836,True
1837,True
1838,False
1839,False
1840,False
1841,True
1842,True
1843,True
1844,True
1845,False
1846,True
1847,False
1848,False
1849,False
1850,False
1851,True
1852,False
1853,True
1854,True
1855,True
1856,True
1857,False
1858,True
1859,True
1860,False
1861,False
1862,True
1863,True
1864,True
1865,True
1866,True
1867,True
1868,True
1869,True
1870,True
1871,True
1872,False
1873,False
1874,False
1875,True
1876,True
1877,True
1878,False
1879,True
1880,False
1881,False
1882,False
1883,False
1884,False
1885,True
1886,True
1887,True
1888,False
1889,False
1890,True
1891,True
1892,True
1893,False
1894,False
1895,True
1896,False
1897,True
1898,True
1899,True
1900,False
1901,True
1902,False
1903,True
1904,True
1905,False
1906,False
1907,False
1908,True
1909,False
1910,False
1911,True
1912,True
1913,True
1914,False
1915,False
1916,False
1917,True
1918,True
1919,True
1920,True
1921,True
1922,False
1923,False
1924,False
1925,True
1926,True
1927,False
1928,True
1929,False
1930,True
1931,True
1932,False
1933,False
1934,False
1935,False
1936,True
1937,True
1938,False
1939,True
1940,False
1941,True
1942,True
1943,True
1944,False
1945,False
1946,False
1947,True
1948,True
1949,True
1950,False
1951,True
1952,True
1953,True
1954,True
1955,False
1956,False
1957,False
1958,False
1959,False
1960,True
1961,True
1962,True
1963,True
1964,True
1965,True
1966,True
1967,True
1968,True
1969,True
1970,False
1971,True
1972,True
1973,True
1974,True
1975,True
1976,False
1977,False
1978,True
1979,True
1980,True
1981,True
1982,False
1983,True
1984,True
1985,True
1986,True
1987,True
1988,True
1989,False
1990,True
1991,False
1992,True
1993,False
1994,True
1995,False
1996,True
1997,True
1998,True
1999,True
2000,False
2001,True
2002,True
2003,False
2004,True
2005,False
2006,True
2007,False
2008,False
2009,True
2010,True
2011,True
2012,True
2013,True
2014,True
2015,False
2016,True
2017,True
2018,False
2019,True
2020,False
2021,False
2022,False
2023,False
2024,False
2025,True
2026,False
2027,True
2028,True
2029,False
2030,True
2031,True
2032,False
2033,True
2034,True
2035,True
2036,True
2037,True
2038,True
2039,False
2040,True
2041,True
2042,True
2043,True
2044,True
2045,True
2046,True
2047,True
2048,True
2049,False
2050,True
2051,False
2052,True
2053,False
2054,True
2055,False
2056,True
2057,True
2058,False
2059,True
2060,False
2061,False
2062,True
2063,True
2064,True
2065,False
2066,True
2067,True
2068,True
2069,False
2070,True
2071,False
2072,False
2073,True
2074,True
2075,True
2076,True
2077,False
2078,False
2079,True
2080,True
2081,True
2082,True
2083,True
2084,True
2085,False
2086,True
2087,True
2088,False
2089,False
2090,False
2091,True
2092,True
2093,True
2094,False
2095,False
2096,False
2097,True
2098,False
2099,False
2100,True
2101,True
2102,False
2103,False
2104,False
2105,True
2106,False
2107,True
2108,False
2109,True
2110,False
2111,True
2112,True
2113,False
2114,False
2115,True
2116,True
2117,False
2118,False
2119,True
2120,False
2121,True
2122,True
2123,False
2124,False
2125,True
2126,True
2127,True
2128,True
2129,True
2130,False
2131,True
2132,True
2133,True
2134,True
2135,True
2136,False
2137,True
2138,False
2139,True
2140,False
2141,True
2142,True
2143,False
2144,True
2145,True
2146,False
2147,False
2148,True
2149,True
2150,False
2151,True
2152,True
2153,True
2154,True
2155,True
2156,False
2157,True
2158,True
2159,False
2160,False
2161,True
2162,True
2163,True
2164,True
2165,False
2166,True
2167,True
2168,False
2169,True
2170,True
2171,True
2172,True
2173,True
2174,False
2175,True
2176,True
2177,False
2178,False
2179,True
2180,False
2181,True
2182,True
2183,False
2184,False
2185,True
2186,False
2187,False
2188,False
2189,False
2190,True
2191,True
2192,True
2193,True
2194,True
2195,True
2196,True
2197,True
2198,True
2199,False
2200,True
2201,True
2202,False
2203,False
2204,True
2205,False
2206,True
2207,True
2208,True
2209,True
2210,True
2211,True
2212,False
2213,False
2214,True
2215,True
2216,True
2217,True
2218,False
2219,False
2220,True
2221,False
2222,True
2223,True
2224,False
2225,False
2226,False
2227,True
2228,False
2229,True
2230,True
2231,True
2232,True
2233,False
2234,False
2235,False
2236,True
2237,True
2238,True
2239,True
2240,False
2241,True
2242,True
2243,False
2244,True
2245,False
2246,True
2247,False
2248,False
2249,False
2250,True
2251,True
2252,True
2253,False
2254,True
2255,False
2256,False
2257,False
2258,True
2259,True
2260,False
2261,True
2262,False
2263,True
2264,True
2265,True
2266,False
2267,True
2268,True
2269,True
2270,False
2271,False
2272,False
2273,True
2274,False
2275,True
2276,False
2277,True
2278,False
2279,False
2280,True
2281,False
2282,False
2283,False
2284,True
2285,True
2286,False
2287,True
2288,False
2289,False
2290,True
2291,False
2292,False
2293,True
2294,True
2295,True
2296,False
2297,True
2298,False
2299,False
2300,False
2301,False
2302,False
2303,True
2304,True
2305,False
2306,False
2307,True
2308,True
2309,False
2310,False
2311,False
2312,False
2313,True
2314,True
2315,False
2316,True
2317,True
2318,False
2319,True
2320,True
2321,True
2322,True
2323,False
2324,False
2325,True
2326,False
2327,True
2328,True
2329,False
2330,True
2331,False
2332,True
2333,False
2334,False
2335,False
2336,True
2337,False
2338,False
2339,True
2340,True
2341,False
2342,True
2343,True
2344,False
2345,True
2346,False
2347,False
2348,True
2349,True
2350,False
2351,False
2352,False
2353,False
2354,False
2355,False
2356,True
2357,False
2358,True
2359,True
2360,True
2361,False
2362,False
2363,False
2364,False
2365,True
2366,True
2367,True
2368,True
2369,True
2370,True
2371,True
2372,True
2373,False
2374,True
2375,True
2376,True
2377,True
2378,True
2379,True
2380,True
2381,False
2382,True
2383,True
2384,False
2385,True
2386,False
2387,False
2388,True
2389,False
2390,True
2391,True
2392,True
2393,True
2394,False
2395,False
2396,True
2397,False
2398,True
2399,False
2400,False
2401,True
2402,True
2403,True
2404,False
2405,False
2406,False
2407,True
2408,False
2409,False
2410,False
2411,False
2412,False
2413,True
2414,False
2415,True
2416,False
2417,False
2418,False
2419,True
2420,True
2421,True
2422,False
2423,False
2424,True
2425,False
2426,True
2427,True
2428,True
2429,False
2430,True
2431,False
2432,False
2433,True
2434,False
2435,True
2436,False
2437,True
2438,False
2439,False
2440,True
2441,True
2442,True
2443,True
2444,True
2445,False
2446,False
2447,True
2448,True
2449,True
2450,True
2451,False
2452,True
2453,False
2454,False
2455,False
2456,False
2457,False
2458,False
2459,True
2460,True
2461,False
2462,True
2463,False
2464,True
2465,True
2466,True
2467,False
2468,True
2469,False
2470,False
2471,False
2472,False
2473,True
2474,True
2475,True
2476,False
2477,False
2478,True
2479,False
2480,False
2481,True
2482,False
2483,True
2484,True
2485,True
2486,False
2487,True
2488,False
2489,False
2490,False
2491,True
2492,False
2493,True
2494,False
2495,True
2496,False
2497,False
2498,True
2499,False
2500,False
2501,False
2502,True
2503,True
2504,False
2505,False
2506,True
2507,True
2508,False
2509,True
2510,False
2511,True
2512,True
2513,False
2514,True
2515,False
2516,True
2517,True
2518,True
2519,False
2520,True
2521,False
2522,False
2523,False
2524,True
2525,True
2526,True
2527,True
2528,True
2529,False
2530,True
2531,True
2532,True
2533,True
2534,False
2535,False
2536,False
2537,True
2538,False
2539,True
2540,True
2541,True
2542,True
2543,False
2544,True
2545,False
2546,True
2547,False
2548,True
2549,False
2550,True
2551,False
2552,True
2553,False
2554,True
2555,True
2556,True
2557,True
2558,False
2559,True
2560,False
2561,True
2562,True
2563,True
2564,False
2565,True
2566,False
2567,False
2568,False
2569,True
2570,True
2571,False
2572,False
2573,True
2574,False
2575,True
2576,True
2577,True
2578,False
2579,False
2580,False
2581,True
2582,False
2583,False
2584,False
2585,True
2586,True
2587,True
2588,True
2589,False
2590,False
2591,False
2592,True
2593,False
2594,True
2595,False
2596,True
2597,True
2598,True
2599,True
2600,False
2601,False
2602,False
2603,True
2604,True
2605,False
2606,True
2607,False
2608,False
2609,True
2610,True
2611,True
2612,False
2613,True
2614,True
2615,True
2616,True
2617,True
2618,True
2619,False
2620,True
2621,False
2622,False
2623,True
2624,False
2625,False
2626,False
2627,True
2628,True
2629,False
2630,True
2631,True
2632,True
2633,True
2634,False
2635,True
2636,True
2637,True
2638,True
2639,True
2640,True
2641,True
2642,False
2643,True
2644,False
2645,True
2646,True
2647,False
2648,False
2649,True
2650,False
2651,False
2652,True
2653,False
2654,True
2655,True
2656,True
2657,True
2658,True
2659,True
2660,True
2661,False
2662,False
2663,False
2664,True
2665,True
2666,True
2667,False
2668,False
2669,False
2670,False
2671,True
2672,True
2673,True
2674,False
2675,False
2676,False
2677,True
2678,False
2679,False
2680,False
2681,True
2682,True
2683,False
2684,False
2685,True
2686,True
2687,True
2688,True
2689,False
2690,True
2691,False
2692,True
2693,False
2694,True
2695,True
2696,False
2697,True
2698,True
2699,True
2700,False
2701,True
2702,False
2703,False
2704,False
2705,False
2706,False
2707,False
2708,True
2709,True
2710,True
2711,True
2712,False
2713,True
2714,False
2715,True
2716,False
2717,True
2718,True
2719,True
2720,True
2721,False
2722,False
2723,True
2724,False
2725,True
2726,True
2727,False
2728,True
2729,True
2730,False
2731,False
2732,False
2733,False
2734,True
2735,True
2736,False
2737,False
2738,True
2739,True
2740,True
2741,True
2742,True
2743,True
2744,True
2745,True
2746,False
2747,False
2748,False
2749,True
2750,True
2751,False
2752,False
2753,False
2754,False
2755,True
2756,True
2757,True
2758,False
2759,False
2760,True
2761,True
2762,True
2763,True
2764,False
2765,False
2766,True
2767,True
2768,True
2769,True
2770,False
2771,False
2772,True
2773,True
2774,False
2775,True
2776,False
2777,False
2778,True
2779,True
2780,True
2781,False
2782,False
2783,True
2784,True
2785,True
2786,True
2787,True
2788,True
2789,True
2790,True
2791,True
2792,False
2793,False
2794,False
2795,False
2796,True
2797,True
2798,False
2799,True
2800,True
2801,True
2802,True
2803,False
2804,True
2805,True
2806,True
2807,False
2808,True
2809,True
2810,True
2811,True
2812,False
2813,True
2814,False
2815,True
2816,True
2817,True
2818,True
2819,True
2820,True
2821,True
2822,True
2823,False
2824,True
2825,True
2826,False
2827,True
2828,False
2829,False
2830,True
2831,True
2832,True
2833,True
2834,True
2835,True
2836,False
2837,False
2838,False
2839,True
2840,True
2841,False
2842,True
2843,False
2844,True
2845,True
2846,True
2847,False
2848,False
2849,True
2850,True
2851,True
2852,False
2853,True
2854,True
2855,True
2856,False
2857,True
2858,False
2859,True
2860,False
2861,False
2862,False
2863,False
2864,True
2865,True
2866,True
2867,True
2868,False
2869,True
2870,True
2871,False
2872,True
2873,False
2874,True
2875,True
2876,True
2877,False
2878,True
2879,False
2880,True
2881,True
2882,False
2883,False
2884,False
2885,True
2886,False
2887,True
2888,True
2889,True
2890,True
2891,True
2892,True
2893,True
2894,True
2895,False
2896,True
2897,True
2898,False
2899,False
2900,True
2901,True
2902,False
2903,False
2904,False
2905,True
2906,False
2907,True
2908,True
2909,False
2910,False
2911,False
2912,True
2913,False
2914,False
2915,False
2916,False
2917,False
2918,False
2919,False
2920,True
2921,False
2922,True
2923,False
2924,False
2925,False
2926,True
2927,True
2928,True
2929,False
2930,False
2931,True
2932,True
2933,True
2934,True
2935,False
2936,False
2937,True
2938,True
2939,False
2940,True
2941,True
2942,False
2943,False
2944,True
2945,True
2946,False
2947,True
2948,False
2949,True
2950,True
2951,True
2952,False
2953,True
2954,False
2955,True
2956,False
2957,True
2958,True
2959,True
2960,True
2961,True
2962,True
2963,True
2964,False
2965,True
2966,True
2967,True
2968,True
2969,True
2970,False
2971,False
2972,True
2973,True
2974,False
2975,False
2976,False
2977,True
2978,False
2979,True
2980,True
2981,False
2982,True
2983,False
2984,True
2985,True
2986,False
2987,True
2988,True
2989,False
2990,True
2991,True
2992,False
2993,True
2994,True
2995,True
